fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Är en skruvmejsel längre eller kortare än en pensel?;Skruvmejsel;Pensel;20;15;centimeter;Hur många centimeter skiljer det?
Är en ficklampa längre eller kortare än ett stearinljus?;Ficklampa;Stearinljus;16;25;centimeter;Hur många centimeter skiljer det?
Är ett gem längre eller kortare än en klädnypa?;Gem;Klädnypa;3,5;7;centimeter;Hur många centimeter skiljer det?
Är en tvättkorg högre eller lägre än en papperskorg?;Tvättkorg;Papperskorg;55;30;centimeter;Hur många centimeter skiljer det?
Är en toffla längre eller kortare än en stövel?;Toffla;Stövel;26;35;centimeter;Hur många centimeter skiljer det?
Väger en slev mer eller mindre än en visp?;Slev;Visp;130;90;gram;Hur många gram skiljer det?
Väger en rakhyvel mer eller mindre än en gryta?;Rakhyvel;Gryta;30;2500;gram;Hur många gram skiljer det?
Är en spade längre eller kortare än en pensel?;Spade;Pensel;120;18;centimeter;Hur många centimeter skiljer det?
Är en skruvmejsel längre eller kortare än en kratta?;Skruvmejsel;Kratta;30;160;centimeter;Hur många centimeter skiljer det?
Väger en termos mer eller mindre än ett stearinljus?;Termos;Stearinljus;400;30;gram;Hur många gram skiljer det?
Väger en visp mer eller mindre än en filt?;Visp;Filt;90;800;gram;Hur många gram skiljer det?
Väger en gryta mer eller mindre än en vattenkanna?;Gryta;Vattenkanna;2500;800;gram;Hur många gram skiljer det?
Väger en sax mer eller mindre än en såg?;Sax;Såg;100;600;gram;Hur många gram skiljer det?
Väger ett täcke mer eller mindre än en toffla?;Täcke;Toffla;1500;250;gram;Hur många gram skiljer det?
Väger en osthyvel mer eller mindre än en stege?;Osthyvel;Stege;120;6000;gram;Hur många gram skiljer det?
Är en kratta högre eller lägre än en stege?;Kratta;Stege;160;250;centimeter;Hur många centimeter skiljer det?
Väger en spade mer eller mindre än en ficklampa?;Spade;Ficklampa;2000;300;gram;Hur många gram skiljer det?
Väger en sax mer eller mindre än en kavel?;Sax;Kavel;100;500;gram;Hur många gram skiljer det?
Väger en bakplåt mer eller mindre än en osthyvel?;Bakplåt;Osthyvel;700;120;gram;Hur många gram skiljer det?
Väger en stege mer eller mindre än en tvättkorg?;Stege;Tvättkorg;6000;1200;gram;Hur många gram skiljer det?
Väger en vattenkanna mer eller mindre än ett gem?;Vattenkanna;Gem;800;1;gram;Hur många gram skiljer det?
Väger en klädnypa mer eller mindre än en gryta?;Klädnypa;Gryta;7;2500;gram;Hur många gram skiljer det?
Väger ett gem mer eller mindre än en glödlampa?;Gem;Glödlampa;1;30;gram;Hur många gram skiljer det?
Väger ett stearinljus mer eller mindre än en spade?;Stearinljus;Spade;30;2000;gram;Hur många gram skiljer det?
Väger en bakplåt mer eller mindre än ett gem?;Bakplåt;Gem;700;1;gram;Hur många gram skiljer det?
Är en nagelsax längre eller kortare än en pincett?;Nagelsax;Pincett;9;8;centimeter;Hur många centimeter skiljer det?
Väger en tandkrämstub mer eller mindre än en hårtork?;Tandkrämstub;Hårtork;130;600;gram;Hur många gram skiljer det?
Är en tratt högre eller lägre än ett durkslag?;Tratt;Durkslag;14;12;centimeter;Hur många centimeter skiljer det?
Väger en badrumsvåg mer eller mindre än en borrmaskin?;Badrumsvåg;Borrmaskin;2000;1100;gram;Hur många gram skiljer det?
Väger ett plåster mer eller mindre än en näsduk?;Plåster;Näsduk;2;3;gram;Hur många gram skiljer det?
Är en toarulle högre eller lägre än en hushållspappersrulle?;Toarulle;Hushållspappersrulle;10;24;centimeter;Hur många centimeter skiljer det?
Väger en diskhandske mer eller mindre än en diskborste?;Diskhandske;Diskborste;40;60;gram;Hur många gram skiljer det?
Väger en hårtork mer eller mindre än ett plåster?;Hårtork;Plåster;600;2;gram;Hur många gram skiljer det?
Väger ett rivjärn mer eller mindre än en potatisskalare?;Rivjärn;Potatisskalare;200;40;gram;Hur många gram skiljer det?
Är en tändsticka längre eller kortare än en tändare?;Tändsticka;Tändare;4;8;centimeter;Hur många centimeter skiljer det?
Väger ett hänglås mer eller mindre än en magnet?;Hänglås;Magnet;120;15;gram;Hur många gram skiljer det?
Är ett vattenpass längre eller kortare än en borrmaskin?;Vattenpass;Borrmaskin;40;25;centimeter;Hur många centimeter skiljer det?
Väger en mutter mer eller mindre än en skruv?;Mutter;Skruv;8;6;gram;Hur många gram skiljer det?
Väger ett batteri mer eller mindre än ett grenuttag?;Batteri;Grenuttag;24;250;gram;Hur många gram skiljer det?
Är en förlängningssladd längre eller kortare än ett måttband?;Förlängningssladd;Måttband;500;300;centimeter;Hur många centimeter skiljer det?
Väger ett gångjärn mer eller mindre än ett dörrhandtag?;Gångjärn;Dörrhandtag;80;250;gram;Hur många gram skiljer det?
Är en ljusstake högre eller lägre än en vas?;Ljusstake;Vas;20;28;centimeter;Hur många centimeter skiljer det?
Väger en fotoram mer eller mindre än en febertermometer?;Fotoram;Febertermometer;300;30;gram;Hur många gram skiljer det?
Är ett kuvert längre eller kortare än ett vykort?;Kuvert;Vykort;22;15;centimeter;Hur många centimeter skiljer det?
Väger ett häftstift mer eller mindre än ett gummiband?;Häftstift;Gummiband;1;2;gram;Hur många gram skiljer det?
Är en tejprulle bredare eller smalare än ett limstift?;Tejprulle;Limstift;8;2;centimeter;Hur många centimeter skiljer det?
Väger en låda kritor mer eller mindre än en burk modellera?;Låda kritor;Burk modellera;90;450;gram;Hur många gram skiljer det?
Är en tärning längre eller kortare än ett spelkorts längsta sida?;Tärning;Spelkort;2;9;centimeter;Hur många centimeter skiljer det?
Väger ett frimärke mer eller mindre än ett vykort?;Frimärke;Vykort;1;6;gram;Hur många gram skiljer det?
Väger ett gångjärn mer eller mindre än ett häftstift?;Gångjärn;Häftstift;80;1;gram;Hur många gram skiljer det?
Väger en burk modellera mer eller mindre än en badrumsvåg?;Burk modellera;Badrumsvåg;450;2000;gram;Hur många gram skiljer det?
Väger en magnet mer eller mindre än ett dörrhandtag?;Magnet;Dörrhandtag;15;250;gram;Hur många gram skiljer det?
Väger en tesked mer eller mindre än en matsked?;Tesked;Matsked;5;15;gram;Hur många gram skiljer det?
Väger en strumpa mer eller mindre än en gummistövel?;Strumpa;Gummistövel;50;700;gram;Hur många gram skiljer det?
Väger en mössa mer eller mindre än en ryggsäck?;Mössa;Ryggsäck;120;450;gram;Hur många gram skiljer det?
Väger en pappersservett mer eller mindre än en kökshandduk?;Pappersservett;Kökshandduk;3;70;gram;Hur många gram skiljer det?
Väger ett sugrör mer eller mindre än ett dricksglas?;Sugrör;Dricksglas;1;200;gram;Hur många gram skiljer det?
Väger en vinkork mer eller mindre än en tom vinflaska?;Vinkork;Vinflaska;5;450;gram;Hur många gram skiljer det?
Väger en nalle mer eller mindre än en soffkudde?;Nalle;Soffkudde;200;800;gram;Hur många gram skiljer det?
Väger en t-shirt mer eller mindre än en morgonrock?;T-shirt;Morgonrock;150;700;gram;Hur många gram skiljer det?
Väger en pannlampa mer eller mindre än en cykelhjälm?;Pannlampa;Cykelhjälm;80;300;gram;Hur många gram skiljer det?
Väger en knappnål mer eller mindre än en hammare?;Knappnål;Hammare;1;450;gram;Hur många gram skiljer det?
Väger en vante mer eller mindre än en gymnastiksko?;Vante;Gymnastiksko;60;350;gram;Hur många gram skiljer det?
Är en äggkopp högre eller lägre än en saftkanna?;Äggkopp;Saftkanna;5;22;centimeter;Hur många centimeter skiljer det?
Är ett snöre längre eller kortare än en trädgårdsslang?;Snöre;Trädgårdsslang;400;1500;centimeter;Hur många centimeter skiljer det?
Väger en tesked mer eller mindre än en dessertsked?;Tesked;Dessertsked;5;10;gram;Hur många gram skiljer det?
Är en kaffemugg högre eller lägre än ett ölglas?;Kaffemugg;Ölglas;10;16;centimeter;Hur många centimeter skiljer det?
Är en bordskniv längre eller kortare än en brödkniv?;Bordskniv;Brödkniv;22;33;centimeter;Hur många centimeter skiljer det?
Är en diskborste längre eller kortare än en toalettborste?;Diskborste;Toalettborste;28;40;centimeter;Hur många centimeter skiljer det?
Väger en sportbag mer eller mindre än en necessär?;Sportbag;Necessär;900;300;gram;Hur många gram skiljer det?
Är ett handfat längre eller kortare än ett badkar?;Handfat;Badkar;60;170;centimeter;Hur många centimeter skiljer det?
Väger ett vinglas mer eller mindre än en tallrik?;Vinglas;Tallrik;180;250;gram;Hur många gram skiljer det?
Är en grytlapp längre eller kortare än en grillvante?;Grytlapp;Grillvante;18;33;centimeter;Hur många centimeter skiljer det?
Väger en grilltång mer eller mindre än ett suddgummi?;Grilltång;Suddgummi;180;4;gram;Hur många gram skiljer det?
Väger en cykelhjälm mer eller mindre än ett sugrör?;Cykelhjälm;Sugrör;300;1;gram;Hur många gram skiljer det?
Är en trädgårdsslang längre eller kortare än en bordskniv?;Trädgårdsslang;Bordskniv;1500;22;centimeter;Hur många centimeter skiljer det?
Väger en vinterjacka mer eller mindre än en knappnål?;Vinterjacka;Knappnål;900;1;gram;Hur många gram skiljer det?
Väger ett badkar mer eller mindre än ett handfat?;Badkar;Handfat;40000;12000;gram;Hur många gram skiljer det?
Är en saftkanna högre eller lägre än en kaffemugg?;Saftkanna;Kaffemugg;22;10;centimeter;Hur många centimeter skiljer det?
Väger en nallebjörn mer eller mindre än en docka?;Nallebjörn;Docka;250;400;gram;Hur många gram skiljer det?
Väger en tegelsten mer eller mindre än en tvål?;Tegelsten;Tvål;2000;100;gram;Hur många gram skiljer det?
Väger en hammare mer eller mindre än en skruvmejsel?;Hammare;Skruvmejsel;500;80;gram;Hur många gram skiljer det?
Är en barnvagn längre eller kortare än en sparkstötting?;Barnvagn;Sparkstötting;100;130;centimeter;Hur många centimeter skiljer det?
Väger en stövel mer eller mindre än en sandal?;Stövel;Sandal;600;200;gram;Hur många gram skiljer det?
Är en kökskniv längre eller kortare än en brödkniv?;Kökskniv;Brödkniv;20;25;centimeter;Hur många centimeter skiljer det?
Väger en grilltång mer eller mindre än en sopskyffel?;Grilltång;Sopskyffel;200;250;gram;Hur många gram skiljer det?
Är ett badlakan längre eller kortare än en kökshandduk?;Badlakan;Kökshandduk;140;50;centimeter;Hur många centimeter skiljer det?
Väger en stekspade mer eller mindre än en grytlapp?;Stekspade;Grytlapp;90;25;gram;Hur många gram skiljer det?
Är en blomvas högre eller lägre än en blompinne är lång?;Blomvas;Blompinne;25;40;centimeter;Hur många centimeter skiljer det?
Väger en yllemössa mer eller mindre än ett par tumvantar?;Yllemössa;Tumvantar;80;60;gram;Hur många gram skiljer det?
Är en saltströare högre eller lägre än en pepparkvarn?;Saltströare;Pepparkvarn;9;18;centimeter;Hur många centimeter skiljer det?
Väger en kaffebryggare mer eller mindre än en vattenkokare?;Kaffebryggare;Vattenkokare;2200;1000;gram;Hur många gram skiljer det?
Är en sopborste längre eller kortare än en mopp?;Sopborste;Mopp;30;130;centimeter;Hur många centimeter skiljer det?
Väger en bowlingboll mer eller mindre än en kägla?;Bowlingboll;Kägla;6000;1500;gram;Hur många gram skiljer det?
Är ett dricksglas högre eller lägre än en termosmugg?;Dricksglas;Termosmugg;12;18;centimeter;Hur många centimeter skiljer det?
Väger en skottkärra mer eller mindre än en hink?;Skottkärra;Hink;18000;1200;gram;Hur många gram skiljer det?
Är ett tangentbord längre eller kortare än en datormus?;Tangentbord;Datormus;44;11;centimeter;Hur många centimeter skiljer det?
Väger en kudde mer eller mindre än en yogamatta?;Kudde;Yogamatta;800;1200;gram;Hur många gram skiljer det?
Är ett örngott längre eller kortare än ett påslakan?;Örngott;Påslakan;65;210;centimeter;Hur många centimeter skiljer det?
Väger en konservburk mer eller mindre än en saftflaska?;Konservburk;Saftflaska;400;1000;gram;Hur många gram skiljer det?
Är en gummistövel längre eller kortare än en innetoffla?;Gummistövel;Innetoffla;30;26;centimeter;Hur många centimeter skiljer det?
Väger en målarpensel mer eller mindre än en färgburk?;Målarpensel;Färgburk;50;1500;gram;Hur många gram skiljer det?
Är en strykbräda längre eller kortare än ett strykjärn?;Strykbräda;Strykjärn;120;28;centimeter;Hur många centimeter skiljer det?
Väger en flyttkartong mer eller mindre än en plastback?;Flyttkartong;Plastback;900;1500;gram;Hur många gram skiljer det?
Väger en sockerskål mer eller mindre än en tekanna?;Sockerskål;Tekanna;200;600;gram;Hur många gram skiljer det?
Har ett piano fler eller färre tangenter än en gitarr har strängar?;Piano;Gitarr;88;6;stycken;Hur många skiljer det?
Är en kontrabas längre eller kortare än en fiol?;Kontrabas;Fiol;180;60;centimeter;Hur många centimeter skiljer det?
Har ABBA fler eller färre medlemmar än en symfoniorkester har musiker?;ABBA;Symfoniorkester;4;100;personer;Hur många skiljer det?
Är Beatles låt Hey Jude längre eller kortare än ABBA:s Waterloo?;Hey Jude;Waterloo;431;162;sekunder;Hur många sekunder skiljer det?
Väger en tuba mer eller mindre än en trumpet?;Tuba;Trumpet;10;1,1;kilo;Hur många kilo skiljer det?
Har en cello fler eller färre strängar än en tolvsträngad gitarr?;Cello;Tolvsträngad gitarr;4;12;strängar;Hur många strängar skiljer det?
Väger ett trumset mer eller mindre än en flygel?;Trumset;Flygel;25;400;kilo;Hur många kilo skiljer det?
Väger en saxofon mer eller mindre än en tuba?;Saxofon;Tuba;2,5;10;kilo;Hur många kilo skiljer det?
Har en harpa fler eller färre strängar än ett piano?;Harpa;Piano;47;230;strängar;Hur många strängar skiljer det?
Väger en konsertharpa mer eller mindre än en ukulele?;Konsertharpa;Ukulele;36;0,5;kilo;Hur många kilo skiljer det?
Är ABBA:s Gimme! Gimme! Gimme! längre eller kortare än Waterloo?;Gimme! Gimme! Gimme!;Waterloo;285;162;sekunder;Hur många sekunder skiljer det?
Väger en tvärflöjt mer eller mindre än en saxofon?;Tvärflöjt;Saxofon;0,45;2,5;kilo;Hur många kilo skiljer det?
Har ett trumset fler eller färre trummor än en trumpet har ventiler?;Trumset;Trumpet;5;3;stycken;Hur många skiljer det?
Väger en ukulele mer eller mindre än en gitarr?;Ukulele;Gitarr;0,5;2;kilo;Hur många kilo skiljer det?
Har ett fullstort dragspel fler eller färre tangenter än en harpa har strängar?;Dragspel;Harpa;41;47;stycken;Hur många skiljer det?
Väger en kontrabas mer eller mindre än en elgitarr?;Kontrabas;Elgitarr;10;3,6;kilo;Hur många kilo skiljer det?
Är Michael Jacksons Thriller längre eller kortare än ABBA:s Dancing Queen?;Thriller;Dancing Queen;357;230;sekunder;Hur många sekunder skiljer det?
Väger en blockflöjt mer eller mindre än en elgitarr?;Blockflöjt;Elgitarr;150;3600;gram;Hur många gram skiljer det?
Har en stråkkvartett fler eller färre musiker än ett storband?;Stråkkvartett;Storband;4;17;musiker;Hur många musiker skiljer det?
Är en konsertflygel längre eller kortare än en fiolstråke?;Konsertflygel;Fiolstråke;274;74;centimeter;Hur många centimeter skiljer det?
Har ett munspel fler eller färre hål än en cello har strängar?;Munspel;Cello;10;4;stycken;Hur många skiljer det?
Är en cello längre eller kortare än en kontrabas?;Cello;Kontrabas;120;180;centimeter;Hur många centimeter skiljer det?
Var Agnetha äldre eller yngre än Björn när ABBA vann Eurovision?;Agnetha Fältskog;Björn Ulvaeus;24;28;år;Hur många år skiljer det?
Har ett piano fler eller färre tangenter än orgeln i Stockholms stadshus har pipor?;Piano;Orgeln i Stockholms stadshus;88;10271;stycken;Hur många skiljer det?
Har en balalajka fler eller färre strängar än en mandolin?;Balalajka;Mandolin;3;8;strängar;Hur många strängar skiljer det?
Är melodin till Blinka lilla stjärna äldre eller yngre än Bä bä vita lamm? (2026);Blinka lilla stjärna;Bä bä vita lamm;265;134;år;Hur många år skiljer det?
Väger Storklockan i Uppsala domkyrka mer eller mindre än en flygel?;Storklockan i Uppsala domkyrka;Flygel;7360;480;kilo;Hur många kilo skiljer det?
Har en symfoniorkester fler eller färre musiker än ett storband?;Symfoniorkester;Storband;100;17;musiker;Hur många musiker skiljer det?
Är en klarinett längre eller kortare än en tvärflöjt?;Klarinett;Tvärflöjt;66;67;centimeter;Hur många centimeter skiljer det?
Är ABBA:s Mamma Mia längre eller kortare än The Winner Takes It All?;Mamma Mia;The Winner Takes It All;212;294;sekunder;Hur många sekunder skiljer det?
Har en harpa fler eller färre strängar än en balalajka?;Harpa;Balalajka;47;3;strängar;Hur många strängar skiljer det?
Är Idas sommarvisa äldre eller yngre än melodin till Blinka lilla stjärna? (2026);Idas sommarvisa;Blinka lilla stjärna;53;265;år;Hur många år skiljer det?
Har en mandolin fler eller färre strängar än en banjo?;Mandolin;Banjo;8;5;strängar;Hur många strängar skiljer det?
Har Carola vunnit Melodifestivalen fler eller färre gånger än Måns Zelmerlöw?;Carola;Måns Zelmerlöw;3;1;gånger;Hur många gånger skiljer det?
Väger ett trumset mer eller mindre än ett fullstort dragspel?;Trumset;Dragspel;25;12;kilo;Hur många kilo skiljer det?
Är en blockflöjt längre eller kortare än ett alphorn?;Blockflöjt;Alphorn;32;350;centimeter;Hur många centimeter skiljer det?
Är Beatles Yesterday längre eller kortare än Queens Bohemian Rhapsody?;Yesterday;Bohemian Rhapsody;123;355;sekunder;Hur många sekunder skiljer det?
Har Loreen vunnit Melodifestivalen fler eller färre gånger än Carola?;Loreen;Carola;2;3;gånger;Hur många gånger skiljer det?
Har en fiolstråke fler eller färre hårstrån än en fiol har strängar?;Fiolstråke;Fiol;170;4;stycken;Hur många skiljer det?
Är nationalsången Du gamla, du fria äldre eller yngre än Idas sommarvisa? (2026);Du gamla, du fria;Idas sommarvisa;182;53;år;Hur många år skiljer det?
Har ABBA vunnit Eurovision fler eller färre gånger än Loreen?;ABBA;Loreen;1;2;gånger;Hur många gånger skiljer det?
Har ett fullstort dragspel fler eller färre basknappar än en banjo har strängar?;Dragspel;Banjo;120;5;stycken;Hur många skiljer det?
Har en klarinett fler eller färre klaffar än en oboe?;Klarinett;Oboe;17;45;klaffar;Hur många klaffar skiljer det?
Har en trumpet fler eller färre ventiler än en saxofon har klaffar?;Trumpet;Saxofon;3;23;stycken;Hur många skiljer det?
Är en blockflöjt längre eller kortare än en klarinett?;Blockflöjt;Klarinett;32;66;centimeter;Hur många centimeter skiljer det?
Har en konsertxylofon fler eller färre stavar än ett munspel har hål?;Konsertxylofon;Munspel;44;10;stycken;Hur många skiljer det?
Har Eurovision funnits i fler eller färre år än Melodifestivalen? (2026);Eurovision;Melodifestivalen;70;67;år;Hur många år skiljer det?
Är en fiol längre eller kortare än en flygel?;Fiol;Flygel;60;180;centimeter;Hur många centimeter skiljer det?
Är ABBA:s Dancing Queen äldre eller yngre än Loreens Euphoria? (2026);Dancing Queen;Euphoria;50;14;år;Hur många år skiljer det?
Är Bä bä vita lamm äldre eller yngre än ABBA:s Waterloo? (2026);Bä bä vita lamm;Waterloo;134;52;år;Hur många år skiljer det?
Är floden Nilen längre eller kortare än Amazonasfloden?;Nilen;Amazonasfloden;6650;6400;km;Hur många kilometer skiljer det?
Är Kebnekaise högre eller lägre än Norges högsta berg Galdhøpiggen?;Kebnekaise;Galdhøpiggen;2097;2469;meter;Hur många meter skiljer det?
Är Mont Blanc högre eller lägre än Mount Everest?;Mont Blanc;Mount Everest;4810;8849;meter;Hur många meter skiljer det?
Är berget Fuji i Japan högre eller lägre än Kebnekaise?;Fuji;Kebnekaise;3776;2097;meter;Hur många meter skiljer det?
Är Mälaren större eller mindre än Vättern till ytan?;Mälaren;Vättern;1073;1886;km²;Hur många kvadratkilometer skiljer det?
Är Gotland större eller mindre än Öland till ytan?;Gotland;Öland;2994;1342;km²;Hur många kvadratkilometer skiljer det?
Gränsar Brasilien till fler eller färre länder än Ryssland?;Brasilien;Ryssland;10;14;länder;Hur många länder skiljer det?
Är Sveriges värmerekord högre eller lägre än värmerekordet i Death Valley i USA?;Sveriges värmerekord;Death Valleys värmerekord;38;56,7;°C;Hur många grader skiljer det?
Är Stilla havet större eller mindre än Atlanten till ytan?;Stilla havet;Atlanten;165,2;106,5;miljoner km²;Hur många miljoner kvadratkilometer skiljer det?
Är Öland större eller mindre än Mallorca till ytan?;Öland;Mallorca;1342;3640;km²;Hur många kvadratkilometer skiljer det?
Är Åreskutan högre eller lägre än Mont Blanc?;Åreskutan;Mont Blanc;1420;4810;meter;Hur många meter skiljer det?
Är Vättern djupare eller grundare än Östersjön?;Vättern;Östersjön;120;459;meter;Hur många meter skiljer det?
Är vulkanen Vesuvius högre eller lägre än vulkanen Etna?;Vesuvius;Etna;1281;3403;meter;Hur många meter skiljer det?
Är Mälaren större eller mindre än Siljan till ytan?;Mälaren;Siljan;1073;293;km²;Hur många kvadratkilometer skiljer det?
Är Östersjön större eller mindre än Medelhavet till ytan?;Östersjön;Medelhavet;377;2500;tusen km²;Hur många tusen kvadratkilometer skiljer det?
Gränsar Sverige till fler eller färre länder än Tyskland?;Sverige;Tyskland;2;9;länder;Hur många länder skiljer det?
Är Kreta större eller mindre än Öland till ytan?;Kreta;Öland;8336;1342;km²;Hur många kvadratkilometer skiljer det?
Är Grönland större eller mindre än Island till ytan?;Grönland;Island;2166;103;tusen km²;Hur många tusen kvadratkilometer skiljer det?
Är Niagarafallen högre eller lägre än Angelfallen i Venezuela?;Niagarafallen;Angelfallen;51;979;meter;Hur många meter skiljer det?
Är Sahara större eller mindre än Gobiöknen till ytan?;Sahara;Gobiöknen;9,2;1,3;miljoner km²;Hur många miljoner kvadratkilometer skiljer det?
Är Bajkalsjön i Ryssland djupare eller grundare än Siljan?;Bajkalsjön;Siljan;1642;134;meter;Hur många meter skiljer det?
Är Grand Canyon djupare eller grundare än Vättern?;Grand Canyon;Vättern;1857;120;meter;Hur många meter skiljer det?
Är Göta älv längre eller kortare än Nilen?;Göta älv;Nilen;93;6650;km;Hur många kilometer skiljer det?
Är Madagaskar större eller mindre än Gotland till ytan?;Madagaskar;Gotland;587041;2994;km²;Hur många kvadratkilometer skiljer det?
Är Themsen i London längre eller kortare än Amazonasfloden?;Themsen;Amazonasfloden;346;6400;km;Hur många kilometer skiljer det?
Är floden Yangtze i Kina längre eller kortare än Mississippifloden?;Yangtze;Mississippifloden;6300;3766;km;Hur många kilometer skiljer det?
Är floden Rhen längre eller kortare än Donau?;Rhen;Donau;1233;2850;km;Hur många kilometer skiljer det?
Är Klarälven längre eller kortare än Torneälven?;Klarälven;Torneälven;460;522;km;Hur många kilometer skiljer det?
Är Göta älv längre eller kortare än Klarälven?;Göta älv;Klarälven;93;460;km;Hur många kilometer skiljer det?
Är berget Fuji i Japan högre eller lägre än vulkanen Teide på Teneriffa?;Fuji;Teide;3776;3715;meter;Hur många meter skiljer det?
Är Norges högsta berg Galdhøpiggen högre eller lägre än vulkanen Teide?;Galdhøpiggen;Teide;2469;3715;meter;Hur många meter skiljer det?
Är bergskedjan Anderna längre eller kortare än Alperna?;Anderna;Alperna;7000;1200;km;Hur många kilometer skiljer det?
Är Uralbergen längre eller kortare än Pyrenéerna?;Uralbergen;Pyrenéerna;2500;430;km;Hur många kilometer skiljer det?
Är Victoriasjön i Afrika större eller mindre än Storsjön i Jämtland till ytan?;Victoriasjön;Storsjön;68870;456;km²;Hur många kvadratkilometer skiljer det?
Är Vänern större eller mindre än Kaspiska havet till ytan?;Vänern;Kaspiska havet;5655;371000;km²;Hur många kvadratkilometer skiljer det?
Är sjön Hornavan i Lappland djupare eller grundare än Storsjön i Jämtland?;Hornavan;Storsjön;221;74;meter;Hur många meter skiljer det?
Är Vänern djupare eller grundare än sjön Hornavan?;Vänern;Hornavan;106;221;meter;Hur många meter skiljer det?
Är Victoriafallen i Afrika högre eller lägre än Niagarafallen?;Victoriafallen;Niagarafallen;108;51;meter;Hur många meter skiljer det?
Är Bornholm större eller mindre än Själland till ytan?;Bornholm;Själland;588;7031;km²;Hur många kvadratkilometer skiljer det?
Är Madagaskar större eller mindre än Grönland till ytan?;Madagaskar;Grönland;587;2166;tusen km²;Hur många tusen kvadratkilometer skiljer det?
Är Australien större eller mindre än Antarktis till ytan?;Australien;Antarktis;7,7;14,2;miljoner km²;Hur många miljoner kvadratkilometer skiljer det?
Är Grönlands inlandsis större eller mindre än Sahara till ytan?;Grönlands inlandsis;Sahara;1,7;9,2;miljoner km²;Hur många miljoner kvadratkilometer skiljer det?
Är Norra ishavet större eller mindre än Medelhavet till ytan?;Norra ishavet;Medelhavet;14,1;2,5;miljoner km²;Hur många miljoner kvadratkilometer skiljer det?
Gränsar Frankrike till fler eller färre länder än Kina?;Frankrike;Kina;8;14;länder;Hur många länder skiljer det?
Gränsar Norge till fler eller färre länder än Danmark?;Norge;Danmark;3;1;länder;Hur många länder skiljer det?
Är Vänern djupare eller grundare än Bajkalsjön i Ryssland?;Vänern;Bajkalsjön;106;1642;meter;Hur många meter skiljer det?
Är Mississippifloden längre eller kortare än Göta älv?;Mississippifloden;Göta älv;3766;93;km;Hur många kilometer skiljer det?
Är Marianergraven i Stilla havet djupare eller grundare än Bajkalsjön?;Marianergraven;Bajkalsjön;10935;1642;meter;Hur många meter skiljer det?
Är vulkanen Vesuvius högre eller lägre än vulkanen Teide?;Vesuvius;Teide;1281;3715;meter;Hur många meter skiljer det?
Är Island större eller mindre än den danska ön Själland till ytan?;Island;Själland;103000;7031;km²;Hur många kvadratkilometer skiljer det?
Är Mallorca större eller mindre än Bornholm till ytan?;Mallorca;Bornholm;3640;588;km²;Hur många kvadratkilometer skiljer det?
Är Victoriafallen högre eller lägre än Angelfallen i Venezuela?;Victoriafallen;Angelfallen;108;979;meter;Hur många meter skiljer det?
