fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Kostar en flaska glögg mer eller mindre än en flaska julmust?;Flaska glögg;Flaska julmust;60;20;kronor;Hur många kronor skiljer det?
Innehåller filmjölk mer eller mindre fett än grädde per 100 gram?;Filmjölk;Grädde;3;36;gram;Hur många gram fett skiljer det?
Innehåller ett lättöl mer eller mindre alkohol än glögg?;Lättöl;Glögg;2,1;10;volymprocent;Hur många procentenheter skiljer det?
Har risgrynsgröt fler eller färre kalorier än kladdkaka per 100 gram?;Risgrynsgröt;Kladdkaka;90;400;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Kostar en sillbit mer eller mindre än en burk Kalles kaviar?;Sillbit;Kalles kaviar;10;40;kronor;Hur många kronor skiljer det?
Väger en chokladboll mer eller mindre än en hel prinsesstårta?;Chokladboll;Hel prinsesstårta;30;1200;gram;Hur många gram skiljer det?
Väger en sillbit mer eller mindre än en portion ärtsoppa?;Sillbit;Portion ärtsoppa;30;400;gram;Hur många gram skiljer det?
Har en lussekatt fler eller färre kalorier än en kanelbulle per 100 gram?;Lussekatt;Kanelbulle;292;350;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har köttbullar fler eller färre kalorier än blodpudding per 100 gram?;Köttbullar;Blodpudding;210;200;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har pyttipanna fler eller färre kalorier än Janssons frestelse per 100 gram?;Pyttipanna;Janssons frestelse;150;170;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har en dammsugare fler eller färre kalorier än köttbullar per 100 gram?;Dammsugare;Köttbullar;484;210;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Kostar en burk surströmming mer eller mindre än en burk sill?;Surströmming;Sill;90;50;kronor;Hur många kronor skiljer det?
Kostar en tub Kalles kaviar mer eller mindre än en burk surströmming?;Kalles kaviar;Surströmming;40;90;kronor;Hur många kronor skiljer det?
Väger en lussekatt mer eller mindre än en semla?;Lussekatt;Semla;60;110;gram;Hur många gram skiljer det?
Kostar kräftor mer eller mindre än sill per kilo?;Kräftor;Sill;250;80;kronor per kilo;Hur många kronor per kilo skiljer det?
Har en prinsesstårta fler eller färre kalorier än ärtsoppa per 100 gram?;Prinsesstårta;Ärtsoppa;290;80;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har en dammsugare fler eller färre kalorier än Janssons frestelse per 100 gram?;Dammsugare;Janssons frestelse;484;170;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har ärtsoppa fler eller färre kalorier än knäckebröd per 100 gram?;Ärtsoppa;Knäckebröd;80;366;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Väger en semla mer eller mindre än en polkagris?;Semla;Polkagris;110;25;gram;Hur många gram skiljer det?
Har en polkagris fler eller färre kalorier än en dammsugare per styck?;Polkagris;Dammsugare;100;230;kalorier per styck;Hur många kalorier per styck skiljer det?
Väger en semla mer eller mindre än en hel prinsesstårta?;Semla;Prinsesstårta;110;1200;gram;Hur många gram skiljer det?
Väger en burk surströmming mer eller mindre än en polkagris?;Surströmming;Polkagris;300;25;gram;Hur många gram skiljer det?
Kostar en burk O'boy mer eller mindre än kräftor per kilo?;O'boy;Kräftor;45;250;kronor;Hur många kronor skiljer det?
Väger en lussekatt mer eller mindre än en hel gryta ärtsoppa?;Lussekatt;Ärtsoppa;60;1200;gram;Hur många gram skiljer det?
Har en kanelbulle fler eller färre kalorier än ostkaka per 100 gram?;Kanelbulle;Ostkaka;350;200;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har en kattuggla större eller mindre vingspann än en berguv?;Kattuggla;Berguv;90;160;centimeter;Hur många centimeter skiljer det?
Är en trana högre eller lägre än en grågås?;Trana;Grågås;120;75;centimeter;Hur många centimeter skiljer det?
Väger en igelkott mer eller mindre än en mullvad?;Igelkott;Mullvad;1;0,1;kilo;Hur många kilo skiljer det?
Väger en näbbmus mer eller mindre än en igelkott?;Näbbmus;Igelkott;0,01;1;kilo;Hur många kilo skiljer det?
Väger en ejder mer eller mindre än en sångsvan?;Ejder;Sångsvan;2,5;10;kilo;Hur många kilo skiljer det?
Har en fiskmås större eller mindre vingspann än en storskarv?;Fiskmås;Storskarv;115;145;centimeter;Hur många centimeter skiljer det?
Flyger en pilgrimsfalk fortare eller långsammare än en tornfalk under en dykning?;Pilgrimsfalk;Tornfalk;350;60;km/h;Hur många km/h skiljer det?
Väger en koltrast mer eller mindre än en domherre?;Koltrast;Domherre;0,1;0,025;kilo;Hur många kilo skiljer det?
Väger en blåmes mer eller mindre än en nötväcka?;Blåmes;Nötväcka;0,011;0,022;kilo;Hur många kilo skiljer det?
Väger en fälthare mer eller mindre än en mufflon?;Fälthare;Mufflon;4;50;kilo;Hur många kilo skiljer det?
Är en mört längre eller kortare än en sik?;Mört;Sik;25;50;centimeter;Hur många centimeter skiljer det?
Blir en röding i regel äldre eller yngre än en öring?;Röding;Öring;20;18;år;Hur många år skiljer det?
Är en sill längre eller kortare än en torsk?;Sill;Torsk;30;100;centimeter;Hur många centimeter skiljer det?
Är en makrill längre eller kortare än en torsk?;Makrill;Torsk;40;100;centimeter;Hur många centimeter skiljer det?
Är en fullvuxen bok högre eller lägre än en hassel?;Bok;Hassel;30;6;meter;Hur många meter skiljer det?
Är en fullvuxen lind högre eller lägre än en hägg?;Lind;Hägg;25;8;meter;Hur många meter skiljer det?
Är en snok längre eller kortare än en huggorm?;Snok;Huggorm;120;60;centimeter;Hur många centimeter skiljer det?
Har en kungsörn större eller mindre vingspann än en berguv?;Kungsörn;Berguv;215;160;centimeter;Hur många centimeter skiljer det?
Är en vanlig groda längre eller kortare än en vanlig padda?;Vanlig groda;Vanlig padda;9;11;centimeter;Hur många centimeter skiljer det?
Har en tofsvipa större eller mindre vingspann än en sånglärka?;Tofsvipa;Sånglärka;70;33;centimeter;Hur många centimeter skiljer det?
Är en fullvuxen sälg högre eller lägre än en hägg?;Sälg;Hägg;12;8;meter;Hur många meter skiljer det?
Är en gröngöling längre eller kortare än en större hackspett?;Gröngöling;Större hackspett;32;23;centimeter;Hur många centimeter skiljer det?
Har en trollslända större eller mindre vingspann än en citronfjäril?;Trollslända;Citronfjäril;75;55;millimeter;Hur många millimeter skiljer det?
Har en bofink större eller mindre vingspann än en kanadagås?;Bofink;Kanadagås;27;160;centimeter;Hur många centimeter skiljer det?
Är en kantarell högre eller lägre än en flugsvamp?;Kantarell;Flugsvamp;8;20;centimeter;Hur många centimeter skiljer det?
Är en fullvuxen lönn högre eller lägre än en sälg?;Lönn;Sälg;25;12;meter;Hur många meter skiljer det?
Är en nyckelpiga längre eller kortare än en tordyvel?;Nyckelpiga;Tordyvel;7;25;millimeter;Hur många millimeter skiljer det?
Är en myra längre eller kortare än en humla?;Myra;Humla;6;22;millimeter;Hur många millimeter skiljer det?
Är en åkersork längre eller kortare än en iller?;Åkersork;Iller;11;40;centimeter;Hur många centimeter skiljer det?
Blir en lönn i regel äldre eller yngre än en hägg?;Lönn;Hägg;150;60;år;Hur många år skiljer det?
Väger en sånglärka mer eller mindre än en tofsvipa?;Sånglärka;Tofsvipa;38;230;gram;Hur många gram skiljer det?
Väger en gröngöling mer eller mindre än en kanadagås?;Gröngöling;Kanadagås;0,18;5;kilo;Hur många kilo skiljer det?
Väger en tordyvel mer eller mindre än en kronhjort?;Tordyvel;Kronhjort;0,002;200;kilo;Hur många kilo skiljer det?
Är en fullvuxen asp högre eller lägre än en vitsippa?;Asp;Vitsippa;25;0,15;meter;Hur många meter skiljer det?
Väger ett rådjur mer eller mindre än en älg?;Rådjur;Älg;25;500;kilo;Hur många kilo skiljer det?
Väger en brunbjörn mer eller mindre än en grävling?;Brunbjörn;Grävling;250;12;kilo;Hur många kilo skiljer det?
Väger en gök mer eller mindre än en tjäder?;Gök;Tjäder;0,1;4;kilo;Hur många kilo skiljer det?
Väger en abborre mer eller mindre än en lax?;Abborre;Lax;1;15;kilo;Hur många kilo skiljer det?
Blir en ek i regel äldre eller yngre än en rönn?;Ek;Rönn;1000;80;år;Hur många år skiljer det?
Är en fullvuxen gran högre eller lägre än en en?;Gran;En;40;8;meter;Hur många meter skiljer det?
Väger ett lodjur mer eller mindre än en räv?;Lodjur;Räv;20;7;kilo;Hur många kilo skiljer det?
Väger en gråsäl mer eller mindre än en knubbsäl?;Gråsäl;Knubbsäl;300;100;kilo;Hur många kilo skiljer det?
Väger en räv mer eller mindre än en varg?;Räv;Varg;7;45;kilo;Hur många kilo skiljer det?
Blir en korp i regel äldre eller yngre än en talgoxe?;Korp;Talgoxe;20;4;år;Hur många år skiljer det?
Lever en abborre längre eller kortare än en gädda?;Abborre;Gädda;8;25;år;Hur många år skiljer det?
Blir en bäver i regel äldre eller yngre än en ekorre?;Bäver;Ekorre;20;5;år;Hur många år skiljer det?
Är en knölsvans vingspann större eller mindre än en skatas?;Knölsvan;Skata;240;56;centimeter;Hur många centimeter skiljer det?
Väger en havsörn mer eller mindre än en korp?;Havsörn;Korp;5;1,2;kilo;Hur många kilo skiljer det?
Är en abborre längre eller kortare än en gädda?;Abborre;Gädda;45;120;centimeter;Hur många centimeter skiljer det?
Blir en tall i regel äldre eller yngre än en sälg?;Tall;Sälg;500;100;år;Hur många år skiljer det?
Springer en ekorre fortare eller långsammare än en hare?;Ekorre;Hare;20;70;km/h;Hur många km/h skiljer det?
Är en fullvuxen ek högre eller lägre än en rönn?;Ek;Rönn;30;10;meter;Hur många meter skiljer det?
Lever en skata längre eller kortare än en korp i det vilda?;Skata;Korp;5;20;år;Hur många år skiljer det?
Är en korps vingspann större eller mindre än en havsörns?;Korp;Havsörn;130;240;centimeter;Hur många centimeter skiljer det?
Är ett vildsvin högre eller lägre än ett rådjur i mankhöjd?;Vildsvin;Rådjur;100;75;centimeter;Hur många centimeter skiljer det?
Väger en järv mer eller mindre än ett lodjur?;Järv;Lodjur;14;20;kilo;Hur många kilo skiljer det?
Väger en räv mer eller mindre än en grävling?;Räv;Grävling;7;12;kilo;Hur många kilo skiljer det?
Är en gös längre eller kortare än en gädda?;Gös;Gädda;70;120;centimeter;Hur många centimeter skiljer det?
Är en familjepizza större eller mindre i diameter än en frisbee?;Familjepizza;Frisbee;40;27;centimeter;Hur många centimeter skiljer det?
Har industrikoncernen ABB fler eller färre anställda än låskoncernen Assa Abloy? (2024);ABB;Assa Abloy;109900;63000;anställda;Hur många anställda skiljer det?
Har Tele2 fler eller färre anställda än industrikoncernen ABB? (2024);Tele2;ABB;4328;109900;anställda;Hur många anställda skiljer det?
Har bevakningsföretaget Securitas fler eller färre anställda än verktygsföretaget Sandvik? (2024);Securitas;Sandvik;336000;41447;anställda;Hur många anställda skiljer det?
Har Atlas Copco fler eller färre anställda än Telia? (2024);Atlas Copco;Telia;55267;16859;anställda;Hur många anställda skiljer det?
Har industrikoncernen ABB fler eller färre anställda än bevakningsföretaget Securitas? (2024);ABB;Securitas;109900;336000;anställda;Hur många anställda skiljer det?
Har Telia fler eller färre anställda än hygienkoncernen Essity? (2024);Telia;Essity;16859;36000;anställda;Hur många anställda skiljer det?
Har låskoncernen Assa Abloy fler eller färre anställda än Telia? (2024);Assa Abloy;Telia;63000;16859;anställda;Hur många anställda skiljer det?
Har Tele2 fler eller färre anställda än kullagertillverkaren SKF? (2024);Tele2;SKF;4328;38743;anställda;Hur många anställda skiljer det?
Har Tele2 fler eller färre anställda än verktygsföretaget Sandvik? (2024);Tele2;Sandvik;4328;41447;anställda;Hur många anställda skiljer det?
Har betaltjänsten Klarna fler eller färre användare än spelet Candy Crush har spelare? (2024);Klarna;Candy Crush;93;180;miljoner användare;Hur många miljoner användare skiljer det?
Har spelet Candy Crush fler eller färre spelare än betaltjänsten Klarna har användare? (2024);Candy Crush;Klarna;180;93;miljoner användare;Hur många miljoner användare skiljer det?
Har en Volvo-lastbil högre eller lägre toppfart än elbilen Polestar 2?;Volvo-lastbil;Polestar 2;90;205;km/h;Hur många km/h skiljer toppfarten?
Är ett A3-papper längre eller kortare än ett A4-papper på långsidan?;A3-papper;A4-papper;42;30;centimeter;Hur många centimeter skiljer det?
Har en klassisk fotboll fler vita sexhörningar än svarta femhörningar?;Vita sexhörningar;Svarta femhörningar;20;12;antal;Hur många skiljer det?
Väger lyxsängen Hästens Vividus mer eller mindre än en Marabou chokladkaka?;Hästens Vividus;Marabou chokladkaka;250;0,2;kilo;Hur många kilo skiljer det?
Väger en Volvo-lastbil mer eller mindre än en Polestar 2?;Volvo-lastbil;Polestar 2;9000;2000;kilo;Hur många kilo skiljer det?
Väger en tub Kalles kaviar mer eller mindre än ett paket Bregott?;Kalles kaviar;Bregott;190;600;gram;Hur många gram skiljer det?
Är en Saab 9-3 längre eller kortare än en Stena Line-färja?;Saab 9-3;Stena Line-färja;4,5;240;meter;Hur många meter skiljer längden?
Har Ericsson fler eller färre anställda än friluftsmärket Fjällräven? (2024);Ericsson;Fjällräven;94000;2500;anställda;Hur många anställda skiljer det?
Har havredrycksföretaget Oatly fler eller färre anställda än lastbilstillverkaren Scania? (2024);Oatly;Scania;1500;59000;anställda;Hur många anställda skiljer det?
Har Volvo Cars fler eller färre anställda än Oatly? (2024);Volvo Cars;Oatly;42600;1500;anställda;Hur många anställda skiljer det?
Har Scania fler eller färre anställda än Fjällräven? (2024);Scania;Fjällräven;59000;2500;anställda;Hur många anställda skiljer det?
Har Spotify fler eller färre användare än Klarna? (2024);Spotify;Klarna;675;150;miljoner användare;Hur många miljoner användare skiljer det?
Har H&M fler eller färre butiker i världen än ICA har butiker i Sverige? (2024);H&M;ICA;4200;1300;butiker;Hur många butiker skiljer det?
Har IKEA fler eller färre anställda än vitvarutillverkaren Electrolux? (2024);IKEA;Electrolux;220000;41000;anställda;Hur många anställda skiljer det?
Har ICA fler eller färre butiker i Sverige än antalet IKEA-varuhus i världen? (2024);ICA;IKEA;1300;480;butiker;Hur många butiker skiljer det?
Har AstraZeneca fler eller färre anställda än motorsågstillverkaren Husqvarna? (2024);AstraZeneca;Husqvarna;94000;12300;anställda;Hur många anställda skiljer det?
Har Electrolux fler eller färre anställda än Husqvarna? (2024);Electrolux;Husqvarna;41000;12300;anställda;Hur många anställda skiljer det?
Har H&M fler eller färre anställda än Electrolux? (2024);H&M;Electrolux;138000;41000;anställda;Hur många anställda skiljer det?
Har Volvo Cars fler eller färre anställda än IKEA? (2024);Volvo Cars;IKEA;42600;220000;anställda;Hur många anställda skiljer det?
Har Ericsson fler eller färre anställda än Scania? (2024);Ericsson;Scania;94000;59000;anställda;Hur många anställda skiljer det?
Har Volvo Cars fler eller färre anställda än AstraZeneca? (2024);Volvo Cars;AstraZeneca;42600;94000;anställda;Hur många anställda skiljer det?
Finns Spotify i fler eller färre länder än H&M har butiker i? (2024);Spotify;H&M;184;79;länder;Hur många länder skiljer det?
Är en kingsize-säng bredare eller smalare än en enkelsäng?;Kingsize-säng;Enkelsäng;180;90;centimeter;Hur många centimeter skiljer det?
Är Kristusstatyn i Rio (utan sockel) högre eller lägre än moai-statyerna på Påskön?;Christ the Redeemer;Moai på Påskön;30;4;meter;Hur många meter skiljer det?
Är CN-tornet i Toronto högre eller lägre än Tokyo Skytree?;CN-tornet;Tokyo Skytree;553;634;meter;Hur många meter skiljer det?
Är skyskrapan Lotte World Tower i Seoul högre eller lägre än moai-statyerna på Påskön?;Lotte World Tower;Moai på Påskön;555;4;meter;Hur många meter skiljer det?
Är Petersdomen i Rom högre eller lägre än Tokyo Skytree?;Petersdomen;Tokyo Skytree;136;634;meter;Hur många meter skiljer det?
Är Chichén Itzás pyramid (El Castillo) högre eller lägre än Cheopspyramiden?;Chichén Itzá;Cheopspyramiden;30;139;meter;Hur många meter skiljer det?
Är London Eye högre eller lägre än Pariserhjulet High Roller i Las Vegas?;London Eye;High Roller;135;167;meter;Hur många meter skiljer det?
Är Atomium i Bryssel högre eller lägre än Triumfbågen i Paris?;Atomium;Triumfbågen;102;50;meter;Hur många meter skiljer det?
Är Kölnerdomens torn högre eller lägre än Tokyotornet?;Kölnerdomen;Tokyotornet;157;333;meter;Hur många meter skiljer det?
Är Brandenburger Tor högre eller lägre än Triumfbågen i Paris?;Brandenburger Tor;Triumfbågen;26;50;meter;Hur många meter skiljer det?
Är Colosseum äldre eller yngre än Taj Mahal?;Colosseum;Taj Mahal;1950;370;år;Hur många år skiljer det?
Är Parthenon på Akropolis äldre eller yngre än tempelanläggningen Angkor Wat?;Parthenon;Angkor Wat;2470;900;år;Hur många år skiljer det?
Är Machu Picchu äldre eller yngre än Sagrada Família?;Machu Picchu;Sagrada Família;580;144;år;Hur många år skiljer det?
Är Akashi Kaikyō-bron i Japan längre eller kortare i huvudspann än Golden Gate-bron?;Akashi Kaikyō-bron;Golden Gate-bron;1991;1280;meter;Hur många meter skiljer det?
Är Millau-viadukten i Frankrike högre eller lägre än Petronastornen?;Millau-viadukten;Petronastornen;343;452;meter;Hur många meter skiljer det?
Är Kinesiska muren längre eller kortare än floden Donau?;Kinesiska muren;Floden Donau;21196;2850;kilometer;Hur många kilometer skiljer det?
Är Cheopspyramidens bassida (en sida) längre eller kortare än Golden Gate-brons huvudspann?;Cheopspyramidens bassida;Golden Gate-brons huvudspann;230;1280;meter;Hur många meter skiljer det?
Är Petronastornen högre eller lägre än Shanghai Tower?;Petronastornen;Shanghai Tower;452;632;meter;Hur många meter skiljer det?
Har Sagrada Família byggts under fler eller färre år än Kölnerdomen?;Sagrada Família;Kölnerdomen;144;632;år;Hur många år skiljer det?
Är CN-tornet i Toronto högre eller lägre än Tokyotornet?;CN-tornet;Tokyotornet;553;333;meter;Hur många meter skiljer det?
Är Brandenburger Tor högre eller lägre än Taipei 101?;Brandenburger Tor;Taipei 101;26;508;meter;Hur många meter skiljer det?
Är Triumfbågen i Paris högre eller lägre än Willis Tower i Chicago?;Triumfbågen;Willis Tower;50;442;meter;Hur många meter skiljer det?
Är Pantheon i Rom högre eller lägre än Willis Tower i Chicago?;Pantheon;Willis Tower;43;442;meter;Hur många meter skiljer det?
Är Space Needle i Seattle högre eller lägre än Shanghai Tower?;Space Needle;Shanghai Tower;184;632;meter;Hur många meter skiljer det?
Är Atomium i Bryssel högre eller lägre än Taipei 101?;Atomium;Taipei 101;102;508;meter;Hur många meter skiljer det?
Är London Eye högre eller lägre än Tokyo Skytree?;London Eye;Tokyo Skytree;135;634;meter;Hur många meter skiljer det?
Är Stonehenge äldre eller yngre än Sagrada Família?;Stonehenge;Sagrada Família;5100;144;år;Hur många år skiljer det?
Är Cheopspyramiden äldre eller yngre än Taj Mahal?;Cheopspyramiden;Taj Mahal;4600;370;år;Hur många år skiljer det?
Är Sydneys operahus äldre eller yngre än Colosseum?;Sydneys operahus;Colosseum;53;1950;år;Hur många år skiljer det?
Är Angkor Wat-templet äldre eller yngre än Sydneys operahus?;Angkor Wat;Sydneys operahus;900;53;år;Hur många år skiljer det?
Är Parthenon på Akropolis äldre eller yngre än Machu Picchu?;Parthenon;Machu Picchu;2470;580;år;Hur många år skiljer det?
Är Akashi Kaikyō-brons huvudspann längre eller kortare än Brooklynbrons?;Akashi Kaikyō-bron;Brooklynbrons huvudspann;1991;486;meter;Hur många meter skiljer det?
Är Taipei 101 högre eller lägre än Big Bens torn?;Taipei 101;Big Bens torn;508;96;meter;Hur många meter skiljer det?
Är Stonehenge äldre eller yngre än Angkor Wat-templet?;Stonehenge;Angkor Wat;5100;900;år;Hur många år skiljer det?
Är Sydneys operahus högre eller lägre än Lotte World Tower i Seoul?;Sydneys operahus;Lotte World Tower;65;555;meter;Hur många meter skiljer det?
Är Petersdomen i Rom högre eller lägre än Shanghai Tower?;Petersdomen;Shanghai Tower;136;632;meter;Hur många meter skiljer det?
Är Lotte World Tower i Seoul högre eller lägre än Cheopspyramiden?;Lotte World Tower;Cheopspyramiden;555;139;meter;Hur många meter skiljer det?
Är Atomium i Bryssel högre eller lägre än Kristusstatyn i Rio (med sockel)?;Atomium;Christ the Redeemer;102;38;meter;Hur många meter skiljer det?
Är Big Bens torn högre eller lägre än moai-statyerna på Påskön?;Big Bens torn;Moai på Påskön;96;4;meter;Hur många meter skiljer det?
Har Wembley Stadium fler eller färre sittplatser än Azteca-stadion i Mexico City?;Wembley Stadium;Azteca-stadion;90000;87523;platser;Hur många platser skiljer det?
Är Burj Al Arab i Dubai högre eller lägre än One World Trade Center?;Burj Al Arab;One World Trade Center;321;541;meter;Hur många meter skiljer det?
Är Hagia Sofia i Istanbul högre eller lägre än Notre-Dame i Paris?;Hagia Sofia;Notre-Dame;55;96;meter;Hur många meter skiljer det?
Är Hagia Sofia i Istanbul äldre eller yngre än Notre-Dame i Paris?;Hagia Sofia;Notre-Dame;1489;860;år;Hur många år skiljer det?
Är Sfinxen i Giza äldre eller yngre än Petra i Jordanien?;Sfinxen;Petra;4500;2300;år;Hur många år skiljer det?
Är Sfinxen i Giza äldre eller yngre än Borobudur i Indonesien?;Sfinxen;Borobudur;4500;1200;år;Hur många år skiljer det?
Är Förbjudna staden i Peking äldre eller yngre än Petra i Jordanien?;Förbjudna staden;Petra;605;2300;år;Hur många år skiljer det?
Är Lilla sjöjungfrun i Köpenhamn högre eller lägre än statyn Moderlandet kallar i Volgograd?;Lilla sjöjungfrun;Moderlandet kallar;1,25;85;meter;Hur många meter skiljer det?
Är Washington Monument högre eller lägre än Lilla sjöjungfrun i Köpenhamn?;Washington Monument;Lilla sjöjungfrun;169;1,25;meter;Hur många meter skiljer det?
Är Lilla sjöjungfrun i Köpenhamn högre eller lägre än Gateway Arch i St Louis?;Lilla sjöjungfrun;Gateway Arch;1,25;192;meter;Hur många meter skiljer det?
Är Tower Bridges huvudspann längre eller kortare än Bosporenbrons huvudspann?;Tower Bridge;Bosporenbron;61;1074;meter;Hur många meter skiljer det?
Är Storebæltsbrons huvudspann längre eller kortare än Ponte Vecchios största valvspann?;Storebæltsbron;Ponte Vecchio;1624;30;meter;Hur många meter skiljer det?
Är Eiffeltornet högre eller lägre än Chryslerbyggnaden i New York?;Eiffeltornet;Chryslerbyggnaden;330;319;meter;Hur många meter skiljer det?
Är Petronastornen högre eller lägre än Willis Tower i Chicago?;Petronastornen;Willis Tower;452;442;meter;Hur många meter skiljer det?
Är Space Needle i Seattle högre eller lägre än Tokyotornet?;Space Needle;Tokyotornet;184;333;meter;Hur många meter skiljer det?
Är Pisas lutande torn högre eller lägre än Big Bens torn?;Pisas lutande torn;Big Bens torn;56;96;meter;Hur många meter skiljer det?
Är Turning Torso i Malmö högre eller lägre än Avicii Arena (Globen)?;Turning Torso;Avicii Arena;190;85;meter;Hur många meter skiljer det?
Är Colosseum högre eller lägre än Taj Mahal?;Colosseum;Taj Mahal;48;73;meter;Hur många meter skiljer det?
Är Sydneys hamnbro (bågen) högre eller lägre än Frihetsgudinnan?;Sydneys hamnbro;Frihetsgudinnan;134;93;meter;Hur många meter skiljer det?
Har Burj Khalifa fler eller färre våningar än Empire State Building?;Burj Khalifa;Empire State Building;163;102;våningar;Hur många våningar skiljer det?
Är Golden Gate-bron längre eller kortare än Sydneys hamnbro?;Golden Gate-bron;Sydneys hamnbro;2737;1149;meter;Hur många meter skiljer det?
Har Eiffeltornet fler eller färre trappsteg än Frihetsgudinnan?;Eiffeltornet;Frihetsgudinnan;1665;354;trappsteg;Hur många trappsteg skiljer det?
Är Brooklynbrons huvudspann längre eller kortare än Golden Gate-brons huvudspann?;Brooklynbrons huvudspann;Golden Gate-brons huvudspann;486;1280;meter;Hur många meter skiljer det?
Är Empire State Building högre eller lägre än Pisas lutande torn?;Empire State Building;Pisas lutande torn;381;56;meter;Hur många meter skiljer det?
Är CN-tornet i Toronto högre eller lägre än Turning Torso?;CN-tornet;Turning Torso;553;190;meter;Hur många meter skiljer det?
Har Burj Khalifa fler eller färre våningar än Turning Torso?;Burj Khalifa;Turning Torso;163;54;våningar;Hur många våningar skiljer det?
Är Öresundsbron längre eller kortare än Golden Gate-bron?;Öresundsbron;Golden Gate-bron;7,8;2,7;kilometer;Hur många kilometer skiljer det?
Är Avicii Arena (Globen) högre eller lägre än Eiffeltornet?;Avicii Arena;Eiffeltornet;85;330;meter;Hur många meter skiljer det?
Är Kinesiska muren längre eller kortare än Öresundsbron?;Kinesiska muren;Öresundsbron;21196;7,8;kilometer;Hur många kilometer skiljer det?
Är Empire State Building högre eller lägre än Christ the Redeemer-statyn (med sockel)?;Empire State Building;Christ the Redeemer;381;38;meter;Hur många meter skiljer det?
Är Burj Khalifa högre eller lägre än Pisas lutande torn?;Burj Khalifa;Pisas lutande torn;828;56;meter;Hur många meter skiljer det?
Är en klarinett längre eller kortare än en tvärflöjt?;Klarinett;Tvärflöjt;66;67;centimeter;Hur många centimeter skiljer det?
Fick Carolas Fångad av en stormvind fler eller färre poäng i Eurovision 1991 än Herreys Diggi-Loo Diggi-Ley fick 1984?;Carolas Fångad av en stormvind;Herreys Diggi-Loo Diggi-Ley;146;145;poäng;Hur många poäng skiljer det?
Har en fiol fler eller färre strängar än en gitarr?;Fiol;Gitarr;4;6;strängar;Hur många strängar skiljer det?
Är en cello längre eller kortare än en fiol?;Cello;Fiol;120;60;centimeter;Hur många centimeter skiljer det?
Är Queens Bohemian Rhapsody längre eller kortare än ABBAs Waterloo?;Queens Bohemian Rhapsody;ABBAs Waterloo;355;162;sekunder;Hur många sekunder skiljer det?
Är Elvis Presleys Jailhouse Rock längre eller kortare än Avicii-låten Wake Me Up?;Elvis Presleys Jailhouse Rock;Avicii-låten Wake Me Up;155;249;sekunder;Hur många sekunder skiljer det?
Fick Loreens Tattoo fler eller färre poäng i Eurovision-finalen 2023 än Måns Zelmerlöws Heroes fick 2015?;Loreens Tattoo;Måns Zelmerlöws Heroes;583;365;poäng;Hur många poäng skiljer det?
Har Michael Jacksons album Thriller sålt fler eller färre exemplar än The Beatles Sgt Pepper's Lonely Hearts Club Band?;Michael Jacksons Thriller;The Beatles Sgt Pepper;70;32;miljoner exemplar;Hur många miljoner exemplar skiljer det?
Har Loreen vunnit Melodifestivalen fler eller färre gånger än Carola?;Loreen;Carola;2;3;vinster;Hur många vinster skiljer det?
Har Queen gett ut fler eller färre studioalbum än ABBA?;Queen;ABBA;15;9;studioalbum;Hur många studioalbum skiljer det?
Snurrar en vinylsingel fler eller färre varv per minut än en LP-skiva?;Vinylsingel;LP-skiva;45;33,3;varv per minut;Hur många varv per minut skiljer det?
Har en konsertharpa fler eller färre strängar än en flygel?;Konsertharpa;Flygel;47;230;strängar;Hur många strängar skiljer det?
Hade Roxette fler eller färre listettor på amerikanska Billboard-listan än ABBA?;Roxette;ABBA;4;1;listettor;Hur många listettor skiljer det?
Skrev Beethoven fler eller färre symfonier än Mozart?;Beethoven;Mozart;9;41;symfonier;Hur många symfonier skiljer det?
Är Beatles-låten Yesterday längre eller kortare än Hey Jude?;Beatles-låten Yesterday;Beatles-låten Hey Jude;125;431;sekunder;Hur många sekunder skiljer det?
Har en symfoniorkester fler eller färre musiker än ett storband?;Symfoniorkester;Storband;100;17;musiker;Hur många musiker skiljer det?
Väger en altsaxofon mer eller mindre än en tuba?;Altsaxofon;Tuba;2,5;10;kilo;Hur många kilo skiljer det?
Har en konsertbastrumma större eller mindre diameter än en virveltrumma?;Konsertbastrumma;Virveltrumma;90;35;centimeter;Hur många centimeter skiljer det?
Är en kontrabas längre eller kortare än en fiol?;Kontrabas;Fiol;180;60;centimeter;Hur många centimeter skiljer det?
Är Queens We Will Rock You längre eller kortare än Bohemian Rhapsody?;Queens We Will Rock You;Queens Bohemian Rhapsody;122;355;sekunder;Hur många sekunder skiljer det?
